Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date
119102,37,61200.0,Self-Employed,682.0,21.9,Credit Card,72000.0,10.51,60,South,Hyderabad,0,1,10100.0,0,Active,2024-09-01,2024-10-22
114935,53,56200.0,Retired,502.0,37.7,Personal Loan,482000.0,11.0,240,West,Ahmedabad,0,2,415300.0,0,Active,2021-11-01,2022-12-31
114395,44,73100.0,Salaried,766.0,48.8,Business Loan,1936000.0,8.14,48,North,Lucknow,0,2,1796800.0,0,Active,2023-01-15,2023-03-30
114420,25,45100.0,Self-Employed,746.0,45.2,Auto Loan,428000.0,10.86,36,North,Lucknow,0,2,233800.0,0,Active,2023-10-10,2025-04-09
113145,33,228200.0,,779.0,31.8,Education Loan,1483000.0,14.09,36,East,Kolkata,2,3,1045500.0,0,Active,2022-05-04,2023-11-21
111682,37,115600.0,Salaried,586.0,20.3,Personal Loan,647000.0,9.86,120,South,Bengaluru,1,4,361800.0,0,Active,2024-09-12,2025-08-03
101980,45,115200.0,Business Owner,527.0,39.0,Business Loan,1978000.0,13.28,48,West,Mumbai,0,0,0.0,0,Closed,2022-05-20,2024-01-30
114608,29,82300.0,Salaried,601.0,52.8,Credit Card,168000.0,9.36,180,Central,Raipur,0,2,157900.0,0,Active,2024-12-26,2027-02-28
117018,46,78500.0,,686.0,38.6,Credit Card,224000.0,14.42,120,West,Mumbai,0,1,55200.0,0,Active,2023-11-06,2024-01-26
110655,30,18200.0,Retired,573.0,,Credit Card,140000.0,10.19,240,West,Mumbai,0,0,109800.0,0,Active,2022-09-05,2024-05-03
115691,49,47300.0,Salaried,719.0,42.3,Auto Loan,1022000.0,14.71,120,West,Mumbai,0,1,550800.0,0,Active,2023-02-19,2024-11-07
120129,57,178100.0,Unemployed,811.0,,Home Loan,3949000.0,13.97,12,East,Kolkata,0,1,2167800.0,98,Default,2022-11-17,2023-01-22
100356,28,110600.0,Self-Employed,702.0,69.6,Personal Loan,430000.0,,60,West,Mumbai,1,1,369400.0,0,Active,2021-06-23,2021-10-22
110427,40,68200.0,Salaried,510.0,39.7,Personal Loan,302000.0,6.07,84,Central,Raipur,1,0,59400.0,0,Active,2022-01-31,2022-12-15
118580,38,58300.0,Self-Employed,656.0,14.3,Personal Loan,626000.0,10.83,180,South,Bengaluru,3,1,236100.0,0,Active,2024-04-28,2026-02-17
111291,49,56000.0,Unemployed,578.0,22.0,Credit Card,189000.0,14.41,36,West,Pune,0,1,186100.0,32,Default,2023-09-30,2025-08-05
106110,31,,,594.0,32.6,Business Loan,1245000.0,10.15,120, North,Lucknow,0,3,1108600.0,0,Active,2022-04-30,2023-02-12
113054,66,83100.0,Salaried,635.0,27.2,Credit Card,102000.0,17.03,12,North,Lucknow,3,0,0.0,0,Closed,2021-11-24,2023-11-15
108383,41,109800.0,Salaried,605.0,28.2,Home Loan,4896000.0,8.08,24,Central,Bhopal,0,0,1554800.0,0,Active,2024-01-06,2024-05-04
107672,18,69200.0,Business Owner,640.0,23.9,Auto Loan,777000.0,10.81,12,North,Chandigarh,0,2,0.0,0,Closed,2024-12-02,2025-11-02
107142,45,34000.0,Business Owner,622.0,78.5,Personal Loan,679000.0,18.03,120,North,Lucknow,2,1,596600.0,106,Written Off,2023-04-28,2024-03-10
109564,57,20600.0,Salaried,784.0,10.4,Home Loan,1040000.0,11.88,120,West,Ahmedabad,0,0,111400.0,0,Active,2022-08-18,2024-01-20
114081,31,150200.0,Self-Employed,751.0,38.6,Personal Loan,477000.0,9.37,60,South,Hyderabad,0,1,240800.0,0,Active,2023-06-24,2024-12-28
103081,54,84600.0,Self-Employed,517.0,28.3,Home Loan,4245000.0,11.89,84,Central,Raipur,2,1,3948100.0,167,Written Off,2024-10-07,2025-10-13
110536,25,35800.0,,534.0,25.7,Personal Loan,456000.0,18.68,240,South,Hyderabad,0,3,46400.0,0,Active,2021-12-19,2022-09-10
102199,32,51700.0,Business Owner,748.0,30.3,Education Loan,1099000.0,12.67,84,Central,Nagpur,0,1,913000.0,0,Active,2022-01-26,2023-06-14
102982,55,44500.0,Salaried,723.0,24.4,Education Loan,585000.0,6.0,36,West,Mumbai,2,1,252100.0,169,Default,2024-11-23,2025-12-21
118613,42,108200.0,Unemployed,471.0,14.3,Personal Loan,434000.0,15.85,12,West,Pune,0,0,197600.0,0,Active,2024-08-21,2026-07-18
108818,41,151800.0,Self-Employed,708.0,12.0,Auto Loan,721000.0,15.51,60,CENTRAL,Bhopal,0,1,246800.0,0,Active,2023-05-28,2024-11-14
116168,31,22400.0,Salaried,697.0,54.9,Home Loan,4261000.0,9.23,180,East,Kolkata,0,1,0.0,0,Closed,2023-01-02,2024-10-03
112576,27,45800.0,Salaried,668.0,33.1,Personal Loan,594000.0,9.86,12,West,Pune,1,2,194700.0,0,Active,2023-10-19,2024-06-02
110903,22,57400.0,Salaried,647.0,47.9,Auto Loan,324000.0,7.53,120, West,Ahmedabad,0,1,176300.0,0,Active,2024-07-18,2024-09-25
119492,62,27200.0,Salaried,501.0,49.6,Auto Loan,1086000.0,12.42,120,South,Chennai,0,3,965000.0,40,Default,2021-09-20,2022-03-05
109140,50,67500.0,Retired,490.0,37.2,Personal Loan,400000.0,6.3,84,West,Mumbai,0,2,293700.0,0,Active,2024-11-21,2025-02-03
111047,57,153900.0,Salaried,643.0,28.7,Personal Loan,430000.0,10.64,84,South,Bengaluru,0,1,395600.0,0,Active,2022-04-21,2023-09-17
119506,35,35600.0,Salaried,753.0,13.2,Credit Card,81000.0,14.33,36,West,Pune,0,3,52700.0,0,Active,2023-01-02,2024-10-18
106018,42,32900.0,Salaried,677.0,42.6,Business Loan,1574000.0,13.47,60,South,Chennai,0,1,1360300.0,0,Active,2022-12-22,2024-05-08
101400,32,91500.0,Salaried,595.0,-16.4,Education Loan,997000.0,9.4,84,Central,Bhopal,0,1,346500.0,0,Active,2024-05-01,2025-01-08
113825,65,93900.0,Retired,625.0,27.2,Personal Loan,301000.0,16.67,240,East,Kolkata,0,2,129800.0,104,Written Off,2022-09-18,2023-11-01
112858,43,44000.0,Salaried,608.0,55.2,Auto Loan,280000.0,16.27,48,West,Pune,0,1,48500.0,6,Delinquent,2023-09-27,2024-09-04
112786,51,41900.0,Salaried,,28.7,Home Loan,4930000.0,13.15,48,South,Chennai,0,1,2694100.0,74,Default,2024-12-09,2025-04-14
113547,27,19000.0,Self-Employed,524.0,23.3,Home Loan,5988000.0,14.19,48,South,Bengaluru,0,2,2102200.0,0,Active,2021-12-19,2023-02-03
117903,28,36500.0,Self-Employed,657.0,36.0,Personal Loan,456000.0,14.33,36,North,Delhi,0,0,116400.0,0,Active,2021-08-18,2023-04-10
109130,52,45600.0,Salaried,755.0,19.2,Personal Loan,300000.0,10.95,120,East,Bhubaneswar,1,3,168900.0,0,Active,2022-07-11,2024-01-15
116648,34,70300.0,Salaried,710.0,33.9,Home Loan,4152000.0,15.85,240,South,Chennai,0,0,0.0,0,Closed,2023-02-22,2025-08-03
101952,55,211400.0,Salaried,625.0,38.8,Personal Loan,221000.0,10.72,24,East,Bhubaneswar,1,0,0.0,0,Closed,2022-03-25,2023-04-09
100997,62,,Salaried,543.0,80.8,Auto Loan,1154000.0,7.23,12,South,Chennai,0,1,547400.0,69,Delinquent,2021-10-28,2023-03-07
105415,31,307900.0,Business Owner,707.0,25.9,Home Loan,5179000.0,9.59,84,East,Kolkata,1,1,0.0,0,Closed,2021-08-05,2023-09-09
107727,25,109800.0,Salaried,653.0,33.5,Credit Card,180000.0,8.1,36,East,Bhubaneswar,0,2,0.0,0,Closed,2022-11-29,2024-08-12
109321,35,59900.0,Business Owner,720.0,65.5,Home Loan,3076000.0,6.0,12,West,Ahmedabad,0,2,2490500.0,0,Active,2023-02-08,2023-11-28
103753,55,36400.0,Salaried,672.0,39.3,Home Loan,3225000.0,6.0,60,East,Bhubaneswar,0,2,482000.0,0,Active,2024-12-14,2025-05-17
107145,44,75600.0,Retired,485.0,46.1,Home Loan,4986000.0,10.34,12,South,Bengaluru,0,3,3528200.0,0,Active,2024-02-13,2025-01-03
100128,33,31400.0,Salaried,760.0,58.3,Home Loan,3931000.0,10.34,60,East,Bhubaneswar,0,2,946900.0,0,Active,2023-12-21,2025-01-04
120713,32,18300.0,Unemployed,788.0,27.6,Business Loan,2456000.0,8.38,48,West,Ahmedabad,3,0,669600.0,0,Active,22/02/2021,2022-03-01
120076,50,93100.0,Self-Employed,668.0,28.5,Credit Card,201000.0,9.2,36,West,Pune,0,3,0.0,0,CLOSED,2021-07-05,2022-09-23
107420,37,67600.0,Salaried,627.0,54.1,Auto Loan,793000.0,6.87,180,North,Lucknow,0,1,683200.0,89,Default,2022-11-02,2024-04-24
100598,28,53300.0,Salaried,895.0,38.7,Credit Card,117000.0,6.0,36,Central,Raipur,0,2,111000.0,0,Active,2024-02-13,2025-01-13
103910,31,31800.0,Salaried,663.0,,Personal Loan,534000.0,18.35,180,South,Bengaluru,0,1,237300.0,0,Active,2024-06-16,2026-07-29
102355,55,64600.0,Salaried,733.0,31.7,Personal Loan,475000.0,10.16,36,Central,Nagpur,2,1,427300.0,0,Active,2023-04-01,2023-07-19
109989,28,27900.0,Salaried,684.0,58.6,Home Loan,3961000.0,15.21,180,North,Lucknow,0,0,3237400.0,0,Active,2021-09-12,2022-09-17
101382,34,63300.0,Salaried,574.0,29.3,Personal Loan,229000.0,7.72,240,South,Bengaluru,0,1,167300.0,0,Active,07-06-2023,2025-01-29
121078,44,125300.0,Retired,758.0,53.2,Education Loan,1464000.0,13.55,240,North,Lucknow,1,2,1176500.0,0,Active,2021-06-30,2023-08-09
105780,48,116400.0,Business Owner,617.0,37.8,Personal Loan,533000.0,13.91,120,South,Chennai,0,2,0.0,0,Closed,2023-12-15,2025-12-06
117566,45,63800.0,Retired,802.0,57.3,Education Loan,528000.0,9.99,84,South,Hyderabad,0,2,320200.0,0,Active,2022-05-12,2023-09-26
120643,39,33500.0,Salaried,726.0,66.5,Auto Loan,764000.0,14.72,24,North,Lucknow,2,1,514300.0,0,Active,2023-01-24,2024-11-02
115373,42,39500.0,Business Owner,791.0,80.0,Personal Loan,545000.0,10.53,24,South,Chennai,2,2,525400.0,41,Default,2021-06-11,2021-09-18
108647,18,,Unemployed,716.0,57.1,Home Loan,3688000.0,9.12,60,North,Delhi,0,2,3224600.0,0,Active,2023-05-06,2024-01-08
119754,54,45000.0,Retired,556.0,44.1,Education Loan,879000.0,7.37,36,West,Mumbai,0,2,249700.0,0,ACTIVE,2021-11-15,2023-02-22
100271,57,138200.0,Salaried,590.0,55.1,Credit Card,154000.0,7.46,12,East,Kolkata,3,0,0.0,0,Closed,2024-06-06,2026-09-04
120779,33,45500.0,Salaried,526.0,19.1,Auto Loan,1228000.0,6.0,120,West,Pune,0,0,560500.0,1,Delinquent,2023-10-26,2024-09-18
112522,34,35000.0,Salaried,727.0,33.0,Education Loan,643000.0,7.99,36,South,Hyderabad,3,3,590800.0,44,Default,2022-01-13,2022-07-04
113893,39,81600.0,Self-Employed,597.0,44.3,Home Loan,3656000.0,14.67,36,Central,Raipur,0,2,1977800.0,0,Active,2023-08-09,2025-08-05
105579,24,94900.0,Unemployed,793.0,54.3,Auto Loan,1265000.0,8.48,240,East,Patna,0,0,958600.0,0,Active,2024-07-23,2025-03-26
101198,47,39200.0,Self-Employed,718.0,35.4,Auto Loan,1241000.0,9.38,12,South,Bengaluru,0,1,780100.0,0,Active,2023-02-27,2024-09-10
119364,28,108700.0,Salaried,650.0,49.5,Credit Card,136000.0,12.07,24,East,Kolkata,0,0,50300.0,0,Active,2022-08-07,2023-10-13
112339,46,218500.0,Business Owner,648.0,38.3,Personal Loan,446000.0,9.88,240,West,Ahmedabad,1,1,76400.0,41,Delinquent,2021-10-14,2023-09-11
120186,49,43300.0,Self-Employed,769.0,34.2,Education Loan,271000.0,14.36,48,West,Ahmedabad,0,1,100200.0,0,Active,2024-08-22,2024-12-19
105916,29,72800.0,Salaried,688.0,22.1,Auto Loan,1170000.0,14.0,36,Central,Nagpur,0,3,0.0,0,Closed,2024-01-08,2025-02-22
114037,55,86200.0,Salaried,479.0,36.3,Home Loan,4642000.0,13.13,84,East,Patna,0,0,2741200.0,0,Active,2024-10-18,2025-07-23
120222,37,93000.0,Salaried,720.0,41.4,Home Loan,5543000.0,12.15,48,West,Ahmedabad,1,1,3946600.0,5,Delinquent,2024-09-20,2026-02-23
103628,49,126000.0,Self-Employed,786.0,40.6,Personal Loan,565000.0,8.85,48,Central,Raipur,2,3,270000.0,22,Delinquent,2023-05-26,2024-01-30
106818,22,72600.0,Salaried,647.0,47.9,Home Loan,3116000.0,8.83,36,East,Bhubaneswar,2,0,2330500.0,0,Active,2021-09-10,2023-10-22
111056,31,36600.0,Salaried,727.0,-3.2,Home Loan,1832000.0,11.6,84,East,Patna,0,2,0.0,0,Closed,2022-06-24,2023-05-05
107065,43,40400.0,Retired,587.0,41.1,Education Loan,276000.0,10.57,36,North,Lucknow,0,2,228100.0,0,Active,2021-09-27,2022-01-29
117674,47,49000.0,Business Owner,507.0,45.9,Home Loan,1352000.0,8.45,84,East,Bhubaneswar,0,3,1258500.0,0,Active,2022-11-29,2024-08-23
100192,50,92700.0,Self-Employed,580.0,13.3,Business Loan,2074000.0,8.98,36,South,Bengaluru,0,0,0.0,0,Closed,2024-02-09,2024-12-04
103412,35,44400.0,Salaried,598.0,35.3,Education Loan,926000.0,14.01,60,North,Chandigarh,1,2,827700.0,14,Delinquent,2023-01-23,2023-08-22
118770,43,26600.0,Retired,638.0,23.0,Personal Loan,344000.0,9.59,60,South,Chennai,0,1,68600.0,0,Active,2022-01-14,2023-09-09
117436,37,36900.0,Self-Employed,657.0,21.3,Auto Loan,7350477.143178028,12.55,60,East,Kolkata,0,1,957000.0,0,Active,2023-06-09,2024-09-27
117687,33,89300.0,Salaried,618.0,52.7,Auto Loan,1074000.0,8.01,60,North,Delhi,2,0,508600.0,0,Active,2022-08-24,2024-03-13
107864,32,64400.0,Salaried,697.0,29.9,Personal Loan,186000.0,14.02,120,North,Lucknow,0,1,41700.0,0,Active,2024-01-08,2024-03-24
118612,24,93600.0,Self-Employed,696.0,28.4,Personal Loan,366000.0,13.74,180,West,Mumbai,1,0,267400.0,0,Active,2024-05-22,2026-04-03
105038,1,57900.0,Salaried,686.0,52.5,Credit Card,109000.0,9.39,36,East,Patna,0,2,24800.0,0,Active,2023-06-23,2024-01-12
110766,51,83700.0,Salaried,655.0,43.0,Credit Card,151000.0,14.28,12,South,Bengaluru,3,0,109500.0,0,Active,2023-04-06,2025-04-01
117264,49,61500.0,Salaried,641.0,42.8,Personal Loan,467000.0,9.18,36,West,Mumbai,2,1,0.0,0,Closed,2023-03-27,2023-07-23
117927,39,110400.0,Unemployed,729.0,30.7,Business Loan,1827000.0,14.76,24,East,Kolkata,0,1,732600.0,0,Active,2023-06-28,2024-08-11
121393,18,83900.0,Unemployed,655.0,,Personal Loan,802000.0,7.9,120,West,Mumbai,0,1,265900.0,0,Active,2022-07-23,2022-08-23
101015,61,73200.0,Salaried,706.0,39.8,Auto Loan,794000.0,11.46,84,North,Lucknow,0,0,119400.0,0,Active,2023-05-31,2023-11-03
120110,35,35700.0,Salaried,620.0,30.3,Personal Loan,573000.0,8.95,180,Central,Nagpur,0,1,421200.0,0,Active,2022-02-11,2023-12-29
117447,35,60200.0,Salaried,838.0,43.6,Education Loan,822000.0,10.05,36,West,Pune,1,1,643900.0,9,Delinquent,2024-07-13,2026-06-01
109728,23,61900.0,Salaried,577.0,21.7,Auto Loan,1002000.0,12.66,120,West,Mumbai,0,0,135900.0,0,Active,2021-03-23,2022-09-01
104490,40,51200.0,Self-Employed,698.0,45.3,Auto Loan,917000.0,11.63,180,East,Patna,0,4,799100.0,0,Active,2022-05-06,2023-05-15
116678,34,75300.0,Salaried,852.0,31.8,Personal Loan,128000.0,8.43,24,West,Pune,0,1,75100.0,0,Active,2023-08-18,2024-06-12
109811,33,73800.0,Business Owner,695.0,29.1,Business Loan,1578000.0,10.71,12,North,Lucknow,0,0,323700.0,0,Active,2022-11-25,2023-01-14
113854,32,66000.0,Business Owner,737.0,45.5,Credit Card,177000.0,8.21,12,Central,Bhopal,0,0,48000.0,0,Active,2022-10-07,2024-08-27
116979,35,95100.0,Salaried,491.0,44.4,Personal Loan,275000.0,10.45,240,Central,Bhopal,0,2,37100.0,0,Active,2023-09-05,2024-02-04
105186,18,33400.0,Self-Employed,688.0,56.3,Credit Card,124000.0,7.51,60,West,Pune,1,2,28000.0,57,Delinquent,2024-06-05,2025-02-04
115822,49,34400.0,Self-Employed,662.0,18.1,Credit Card,111000.0,11.1,60,Central,Bhopal,0,0,16800.0,0,Active,2023-06-12,2023-09-15
101453,43,81400.0,Self-Employed,613.0,33.0,Home Loan,3618000.0,10.14,84,East,Bhubaneswar,0,2,2045500.0,0,Active,2023-06-23,2025-06-10
103480,57,78100.0,Salaried,548.0,21.5,Credit Card,122000.0,13.74,84,North,Chandigarh,1,1,53500.0,0,Active,02-18-2023,2023-07-24
120611,39,45400.0,SELF EMPLOYED,737.0,46.2,Credit Card,106000.0,18.38,24,East,Kolkata,0,1,0.0,0,Closed,2023-07-28,2025-05-15
114822,54,30700.0,Salaried,868.0,28.9,Home Loan,3778000.0,17.02,12,South,Bengaluru,0,5,2435300.0,0,ACTIVE,2022-07-09,2023-01-03
113557,19,170100.0,Business Owner,486.0,48.6,Home Loan,2542000.0,9.04,120,Central,Bhopal,0,0,2477000.0,100,Default,2023-11-21,2024-11-30
111408,58,50700.0,Self-Employed,,9.3,Credit Card,282000.0,14.95,36,Central,Nagpur,1,1,231800.0,77,Default,2022-10-27,2024-05-10
118700,27,64100.0,Salaried,656.0,25.3,Personal Loan,368000.0,12.23,180,East,Bhubaneswar,0,3,112000.0,40,Delinquent,2022-03-13,2023-03-02
102379,35,49500.0,Self-Employed,642.0,46.4,Education Loan,860000.0,6.83,36,East,Kolkata,0,1,766000.0,0,Active,2021-09-04,2023-09-29
108620,59,52100.0,Unemployed,531.0,28.6,Home Loan,1395000.0,14.22,240,West,Mumbai,0,3,0.0,0,Closed,2022-09-07,2024-11-04
113104,23,39800.0,Salaried,629.0,,Business Loan,1194000.0,10.35,48,West,Pune,0,1,515800.0,0,Active,2022-11-08,2023-08-10
109677,28,36100.0,Salaried,528.0,41.2,Personal Loan,541000.0,17.34,12,West,Mumbai,0,1,400800.0,83,Delinquent,2022-12-07,2024-04-26
105944,21,54300.0,Salaried,529.0,39.6,Education Loan,1037000.0,13.68,24,West,Pune,0,1,0.0,0,Closed,2022-12-18,2024-08-26
114044,31,72000.0,Salaried,834.0,26.7,Personal Loan,406000.0,8.3,12,Central,Bhopal,1,3,295000.0,0,Active,2021-12-21,2023-08-06
106140,51,,Salaried,447.0,7.7,Credit Card,79000.0,6.89,48,South,Bengaluru,0,2,23600.0,0,Active,17-Jun-2023,2025-03-24
108712,35,38500.0,Business Owner,647.0,53.4,Home Loan,4447000.0,18.08,240,North,Lucknow,0,1,0.0,0,Closed,29/08/2023,2026-02-05
102673,43,29300.0,Self-Employed,606.0,28.5,Personal Loan,643000.0,11.88,24,West,Ahmedabad,0,1,514600.0,0,Active,2021-04-03,2022-01-21
100830,37,49400.0,Salaried,728.0,43.8,Personal Loan,20000.0,8.67,60,South,Bengaluru,0,3,0.0,0,Closed,2022-02-03,2023-09-18
102215,34,17500.0,Salaried,737.0,38.7,Auto Loan,692000.0,7.55,24,Central,Nagpur,0,1,587000.0,0,Active,2021-10-16,2022-03-26
104235,21,56700.0,Salaried,730.0,35.3,Home Loan,2333000.0,11.44,84,Central,Raipur,2,2,1664200.0,0,Active,2022-02-08,2024-03-28
113990,24,40900.0,Unemployed,635.0,52.9,Personal Loan,343000.0,,60,West,Ahmedabad,0,1,37600.0,0,Active,2023-05-17,2025-01-02
114999,29,60400.0,Salaried,602.0,54.4,Credit Card,219000.0,11.27,24,East,Patna,1,0,0.0,0,Closed,2021-01-17,2021-06-07
104567,50,72100.0,Retired,798.0,52.6,Auto Loan,228000.0,9.71,12,South,Hyderabad,0,1,39500.0,0,Active,2021-02-21,2022-10-20
110353,38,23700.0,Retired,566.0,19.7,Personal Loan,356000.0,14.62,24,Central,Bhopal,1,0,127500.0,0,Active,2024-08-15,2025-10-11
118148,57,43100.0,Salaried,494.0,57.6,Home Loan,4045000.0,8.64,48,East,Kolkata,0,0,0.0,0,Closed,2023-06-03,2025-02-19
107889,47,100900.0,Retired,,71.0,Home Loan,3924000.0,11.28,120,North,Delhi,0,1,3346800.0,37,Delinquent,2023-02-12,2025-01-24
117322,57,51000.0,Salaried,645.0,50.8,Auto Loan,798000.0,10.1,12,East,Bhubaneswar,0,1,429800.0,83,Delinquent,2022-06-16,2023-01-05
102269,34,26100.0,Retired,621.0,33.6,Home Loan,3325000.0,9.18,48,West,Mumbai,1,2,1998700.0,106,Default,2024-08-03,2025-04-12
102903,33,132300.0,Unemployed,564.0,-38.7,Home Loan,1985000.0,6.0,120,Central,Bhopal,0,0,464400.0,0,Active,2024-05-12,2025-10-08
111477,54,90500.0,Salaried,500.0,67.3,Home Loan,4467000.0,6.0,84,West,Pune,0,2,0.0,0,Closed,2022-08-14,2023-04-12
102752,59,79500.0,Salaried,683.0,40.7,Personal Loan,20000.0,18.04,24,West,Ahmedabad,3,0,4400.0,0,Active,2022-02-23,2023-08-20
101722,37,57500.0,Retired,624.0,38.1,Personal Loan,188000.0,8.29,36,South,Hyderabad,0,2,0.0,0,Closed,2024-12-17,2027-04-26
107845,59,36000.0,Unemployed,607.0,34.5,Personal Loan,501000.0,8.42,36,Central,Raipur,0,4,243200.0,0,Active,2023-03-07,2023-09-12
112348,39,50000.0,Business Owner,564.0,32.9,Business Loan,1626000.0,12.08,240,West,Pune,0,2,548800.0,8,Delinquent,2023-03-28,2024-10-13
114980,46,74000.0,Self-Employed,602.0,29.9,Home Loan,2055000.0,11.82,240,East,Bhubaneswar,0,2,0.0,0,Closed,2022-12-05,2024-08-28
104651,37,42200.0,Self-Employed,530.0,37.0,Personal Loan,352000.0,9.15,36,East,Patna,0,1,273800.0,0,Active,2021-02-24,2021-07-03
107938,69,95400.0,Self-Employed,692.0,4.2,Education Loan,523000.0,14.39,12,South,Bengaluru,0,0,185600.0,0,Active,2024-04-27,2026-04-30
109142,38,25500.0,Salaried,632.0,53.2,Credit Card,241000.0,13.68,60,North,Delhi,3,0,42000.0,0,Active,2021-06-04,2023-05-10
117110,18,67900.0,Retired,657.0,67.8,Home Loan,4186000.0,15.14,36,South,Hyderabad,0,0,3558600.0,58,Delinquent,2023-03-28,2024-12-09
118833,37,21300.0,Self-Employed,644.0,52.1,Auto Loan,723000.0,8.83,180,West,Pune,0,2,236600.0,0,Active,2022-04-28,2023-08-26
119759,56,157900.0,Self-Employed,509.0,39.6,Credit Card,139000.0,16.54,36,North,Chandigarh,0,2,0.0,0,Closed,2021-12-29,2022-10-24
113332,31,57300.0,Unemployed,701.0,50.3,Auto Loan,891000.0,6.0,120,East,Bhubaneswar,0,4,534600.0,0,Active,2023-11-01,2025-03-22
121194,54,21900.0,Business Owner,642.0,,Education Loan,710000.0,12.29,120,West,Mumbai,1,1,164500.0,0,Active,2024-08-27,2025-05-04
117639,33,51800.0,Salaried,,23.8,Personal Loan,362000.0,8.27,36,West,Pune,0,1,46700.0,0,Active,2024-06-27,2026-06-14
120603,46,24200.0,Salaried,673.0,5.4,Home Loan,4939000.0,15.17,24,West,Pune,0,1,4687800.0,0,Active,2023-01-20,2023-07-26
120754,31,,Salaried,742.0,33.9,Personal Loan,285000.0,11.62,240,Central,Nagpur,0,2,0.0,0,Closed,2021-05-06,2022-02-10
106934,40,39000.0,Self-Employed,644.0,19.8,Personal Loan,410000.0,7.79,240,East,Patna,1,2,379800.0,0,Active,2024-03-22,2025-03-26
120570,34,26300.0,Salaried,551.0,41.1,Credit Card,72000.0,10.01,240,North,Delhi,0,1,20300.0,0,Active,2021-05-02,2021-11-21
111004,49,31600.0,Business Owner,659.0,42.7,Business Loan,3269000.0,12.88,180,North,Lucknow,0,2,2507100.0,175,Written Off,2022-06-24,2022-12-08
104654,47,56700.0,Retired,595.0,41.4,Auto Loan,1275000.0,12.15,12,South,Bengaluru,0,1,0.0,0,Closed,2022-01-17,2022-10-04
110346,32,116700.0,Business Owner,787.0,41.7,Personal Loan,443000.0,11.93,36,South,Bengaluru,0,3,216700.0,0,Active,2022-08-03,2024-02-06
113858,35,30900.0,Business Owner,542.0,27.6,Personal Loan,513000.0,7.99,84,North,Lucknow,0,1,432800.0,0,Active,2024-09-27,2025-06-24
105689,25,99000.0,Salaried,697.0,29.2,Personal Loan,401000.0,11.73,120,West,Ahmedabad,0,0,40200.0,0,Active,2023-06-11,2024-10-31
117179,55,61400.0,Salaried,521.0,56.5,Personal Loan,173000.0,12.02,48,West,Mumbai,0,0,109500.0,0,Active,2022-04-14,2022-07-18
116914,37,85200.0,Salaried,556.0,22.7,Home Loan,4604000.0,,84,North,Lucknow,0,1,1929000.0,0,Active,2023-07-18,2023-11-01
120396,54,94700.0,Self-Employed,735.0,33.6,Business Loan,2595000.0,13.06,180,West,Mumbai,2,2,951100.0,0,Active,2021-09-17,2021-12-31
109200,35,167900.0,Self-Employed,672.0,14.9,Home Loan,3268000.0,11.24,48,East,Bhubaneswar,0,1,1613600.0,0,Active,2021-11-23,2022-03-11
115127,45,,Salaried,605.0,32.3,Personal Loan,581000.0,7.31,36,West,Ahmedabad,0,0,164500.0,14,Delinquent,23/02/2024,2025-01-22
113369,38,24800.0,Unemployed,631.0,22.1,Business Loan,2471000.0,10.75,60,North,Delhi,0,1,560200.0,20,Delinquent,2024-09-09,2025-03-08
115779,28,78100.0,Salaried,601.0,30.7,Home Loan,2793000.0,12.95,240,North,Chandigarh,1,1,1965900.0,51,Default,2022-11-17,2024-07-08
101407,23,173000.0,Salaried,620.0,8.4,Auto Loan,481000.0,13.92,36,West,Pune,0,1,0.0,0,Closed,2022-04-27,2023-05-17
106686,42,24100.0,Salaried,665.0,20.5,Personal Loan,295000.0,6.0,240,West,Ahmedabad,0,1,228200.0,0,Active,2023-02-09,2023-08-25
115379,48,54100.0,Salaried,606.0,55.7,Education Loan,770000.0,8.3,12,North,Delhi,0,0,380300.0,0,Active,2024-04-26,2025-07-09
107666,48,110900.0,Salaried,722.0,56.1,Credit Card,55000.0,12.45,180,South,Chennai,0,2,18200.0,0,Active,2023-02-28,2025-04-08
112174,33,11800.0,Salaried,478.0,38.1,Personal Loan,521000.0,12.99,36,North,Delhi,0,1,444700.0,51,Delinquent,2021-08-26,2023-07-26
104014,42,143800.0,Salaried,593.0,17.7,Home Loan,4090000.0,10.07,240,Central,Raipur,2,1,798900.0,0,Active,2024-10-18,2025-06-29
104551,57,,Business Owner,652.0,41.2,Education Loan,516000.0,10.64,180,North,Delhi,0,2,368600.0,0,Active,2023-11-02,2025-01-23
113754,41,31900.0,Salaried,619.0,14.3,Auto Loan,868000.0,7.89,120,North,Lucknow,0,1,0.0,0,Closed,2023-02-03,2024-07-02
