Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date,Age_Group,Income_Band,Credit_Score_Band,DTI_Band,Is_Delinquent,Is_Default,Loan_to_Income_Ratio,Outstanding_Pct,EMI_Estimate,Application_Year,Application_Month,Is_Overdue_30plus,Is_Overdue_90plus,Risk_Points,Risk_Segment
118493,40,59100.0,Salaried,610,49.4,Home Loan,4446000.0,10.78,24,North,Delhi,0,1,3698600.0,0,Active,2024-04-10,2025-01-27,36-45,<3L,Fair (580-669),High (36-50%),0,0,75.23,83.2,206765.0,2024,2024-04,0,0,4,Medium Risk
113862,58,53600.0,Retired,632,29.3,Home Loan,2857000.0,12.86,36,North,Chandigarh,0,0,344500.0,0,Active,2022-05-10,2023-12-14,56-65,<3L,Fair (580-669),Moderate (20-36%),0,0,53.3,12.1,96071.0,2022,2022-05,0,0,3,Medium Risk
105473,36,43500.0,Unemployed,654,48.7,Auto Loan,927000.0,7.3,60,West,Ahmedabad,3,2,689000.0,0,Active,2022-12-11,2024-06-03,36-45,<3L,Fair (580-669),High (36-50%),0,0,21.31,74.3,18487.0,2022,2022-12,0,0,7,High Risk
108406,18,38200.0,Salaried,733,32.6,Education Loan,637000.0,15.96,180,West,Pune,2,2,370900.0,0,Active,2021-10-02,2023-09-16,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,16.68,58.2,9338.0,2021,2021-10,0,0,5,Medium Risk
104047,48,129500.0,Salaried,495,42.1,Home Loan,4286000.0,13.11,240,Central,Raipur,0,0,2593700.0,26,Delinquent,2024-03-04,2025-09-18,46-55,<3L,Poor (300-579),High (36-50%),1,0,33.1,60.5,50550.0,2024,2024-03,0,0,5,Medium Risk
114300,69,118700.0,Salaried,626,45.9,Auto Loan,670000.0,10.59,180,North,Chandigarh,0,1,301900.0,0,Active,2021-01-26,2021-12-02,65+,<3L,Fair (580-669),High (36-50%),0,0,5.64,45.1,7444.0,2021,2021-01,0,0,4,Medium Risk
111688,18,45700.0,Salaried,524,51.7,Auto Loan,823000.0,9.56,24,North,Chandigarh,0,2,599200.0,30,Delinquent,2023-05-29,2023-08-27,18-25,<3L,Poor (300-579),Very High (>50%),1,0,18.01,72.8,37810.0,2023,2023-05,1,0,6,High Risk
104695,38,78600.0,Salaried,659,48.4,Business Loan,1758000.0,16.4,180,North,Delhi,0,2,971500.0,0,Active,2021-06-28,2023-03-26,36-45,<3L,Fair (580-669),High (36-50%),0,0,22.37,55.3,26312.0,2021,2021-06,0,0,4,Medium Risk
117822,18,74700.0,Salaried,623,11.5,Business Loan,2247000.0,13.67,60,West,Mumbai,1,0,1246200.0,0,Active,2024-05-04,2024-07-16,18-25,<3L,Fair (580-669),Low (<20%),0,0,30.08,55.5,51900.0,2024,2024-05,0,0,4,Medium Risk
117679,29,22000.0,Salaried,651,41.2,Education Loan,1305000.0,8.96,48,West,Mumbai,0,2,465600.0,0,Active,2021-04-14,2021-05-21,26-35,<3L,Fair (580-669),High (36-50%),0,0,59.32,35.7,32450.0,2021,2021-04,0,0,4,Medium Risk
102476,49,53700.0,Self-Employed,799,30.3,Credit Card,153000.0,10.79,180,North,Delhi,0,1,39100.0,0,Active,2023-04-30,2024-05-08,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,2.85,25.6,1719.0,2023,2023-04,0,0,1,Low Risk
103631,47,160500.0,Salaried,600,34.9,Auto Loan,1050000.0,6.0,120,West,Ahmedabad,0,1,0.0,0,Closed,2023-01-13,2025-01-14,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,6.54,0.0,11657.0,2023,2023-01,0,0,3,Medium Risk
115241,45,79200.0,Unemployed,544,56.6,Auto Loan,846000.0,11.5,24,West,Mumbai,3,2,603200.0,15,Delinquent,2021-09-12,2022-09-28,36-45,<3L,Poor (300-579),Very High (>50%),1,0,10.68,71.3,39627.0,2021,2021-09,0,0,9,High Risk
118071,55,132200.0,Salaried,639,41.2,Home Loan,3127000.0,13.72,36,North,Lucknow,2,2,1650300.0,0,Active,2024-04-03,2024-07-14,46-55,<3L,Fair (580-669),High (36-50%),0,0,23.65,52.8,106449.0,2024,2024-04,0,0,7,High Risk
114663,37,62300.0,Retired,690,25.5,Credit Card,122000.0,6.0,12,North,Chandigarh,0,6,96000.0,0,Active,2023-10-29,2024-07-21,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,1.96,78.7,10500.0,2023,2023-10,0,0,4,Medium Risk
103683,42,32500.0,Salaried,603,35.6,Home Loan,2414000.0,6.0,12,East,Bhubaneswar,0,1,0.0,0,Closed,2023-11-21,2025-09-24,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,74.28,0.0,207764.0,2023,2023-11,0,0,3,Medium Risk
108547,41,93700.0,Salaried,579,37.7,Credit Card,199000.0,7.83,48,South,Chennai,0,0,0.0,0,Closed,2022-02-11,2023-03-24,36-45,<3L,Poor (300-579),High (36-50%),0,0,2.12,0.0,4842.0,2022,2022-02,0,0,5,Medium Risk
119280,42,80900.0,Self-Employed,818,48.9,Home Loan,1284000.0,15.58,48,West,Pune,0,3,683100.0,0,Active,2023-10-13,2025-08-24,36-45,<3L,Excellent (800-900),High (36-50%),0,0,15.87,53.2,36113.0,2023,2023-10,0,0,3,Medium Risk
100866,35,29100.0,Unemployed,796,37.9,Education Loan,414000.0,14.03,60,South,Chennai,0,2,243800.0,0,Active,2023-11-30,2024-05-16,26-35,<3L,Very Good (740-799),High (36-50%),0,0,14.23,58.9,9639.0,2023,2023-11,0,0,2,Low Risk
106611,48,47700.0,Salaried,693,38.9,Education Loan,898000.0,13.0,48,West,Mumbai,0,1,552100.0,50,Delinquent,2022-05-25,2023-07-10,46-55,<3L,Good (670-739),High (36-50%),1,0,18.83,61.5,24091.0,2022,2022-05,1,0,3,Medium Risk
105922,42,53000.0,Salaried,683,41.8,Personal Loan,396000.0,9.23,36,West,Mumbai,1,0,265200.0,0,Active,2021-06-03,2023-05-22,36-45,<3L,Good (670-739),High (36-50%),0,0,7.47,67.0,12635.0,2021,2021-06,0,0,5,Medium Risk
113988,53,22800.0,Self-Employed,753,29.6,Credit Card,175000.0,10.17,12,Central,Raipur,1,0,0.0,0,Closed,2023-09-02,2025-06-08,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,7.68,0.0,15399.0,2023,2023-09,0,0,3,Medium Risk
104198,21,40600.0,Salaried,631,31.1,Personal Loan,476000.0,10.18,48,Central,Bhopal,0,0,328400.0,0,Active,2022-02-06,2022-10-29,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,11.72,69.0,12114.0,2022,2022-02,0,0,3,Medium Risk
100910,66,49100.0,Unemployed,528,29.8,Personal Loan,494000.0,10.99,48,North,Chandigarh,0,0,0.0,0,Closed,2024-08-12,2025-12-29,65+,<3L,Poor (300-579),Moderate (20-36%),0,0,10.06,0.0,12765.0,2024,2024-08,0,0,4,Medium Risk
108866,55,57600.0,Business Owner,511,40.7,Education Loan,1000000.0,13.46,60,Central,Bhopal,0,1,526900.0,0,Active,2022-04-26,2023-05-29,46-55,<3L,Poor (300-579),High (36-50%),0,0,17.36,52.7,22989.0,2022,2022-04,0,0,5,Medium Risk
112683,48,135800.0,Salaried,708,44.7,Home Loan,3446000.0,12.45,240,East,Patna,2,2,2306700.0,0,Active,2023-02-18,2023-07-14,46-55,<3L,Good (670-739),High (36-50%),0,0,25.38,66.9,39030.0,2023,2023-02,0,0,6,High Risk
120918,27,53700.0,Self-Employed,642,10.2,Credit Card,221000.0,12.92,36,Central,Bhopal,0,0,161200.0,0,Active,2021-11-08,2023-11-07,26-35,<3L,Fair (580-669),Low (<20%),0,0,4.12,72.9,7438.0,2021,2021-11,0,0,2,Low Risk
101173,41,11300.0,Self-Employed,683,43.0,Home Loan,2877000.0,10.65,12,Central,Bhopal,0,1,972400.0,0,Active,2022-07-08,2023-01-04,36-45,<3L,Good (670-739),High (36-50%),0,0,254.6,33.8,253805.0,2022,2022-07,0,0,3,Medium Risk
116470,43,23100.0,Retired,827,38.6,Business Loan,1669000.0,9.77,120,North,Delhi,0,3,0.0,0,Closed,2023-04-03,2023-10-30,36-45,<3L,Excellent (800-900),High (36-50%),0,0,72.25,0.0,21844.0,2023,2023-04,0,0,3,Medium Risk
112237,68,43700.0,Self-Employed,704,8.8,Business Loan,1778000.0,14.23,60,North,Delhi,0,1,0.0,0,Closed,2024-07-11,2025-11-19,65+,<3L,Good (670-739),Low (<20%),0,0,40.69,0.0,41583.0,2024,2024-07,0,0,1,Low Risk
100612,39,66600.0,Business Owner,582,12.7,Credit Card,204000.0,13.06,12,East,Kolkata,0,2,0.0,0,Closed,2023-02-14,2024-06-16,36-45,<3L,Fair (580-669),Low (<20%),0,0,3.06,0.0,18226.0,2023,2023-02,0,0,2,Low Risk
121048,36,100600.0,Business Owner,772,4.5,Business Loan,1955000.0,17.7,120,Central,Raipur,0,0,0.0,0,Closed,2023-03-23,2023-07-28,36-45,<3L,Very Good (740-799),Low (<20%),0,0,19.43,0.0,34850.0,2023,2023-03,0,0,0,Low Risk
114563,58,30200.0,Self-Employed,561,18.3,Business Loan,2347000.0,10.05,48,North,Chandigarh,0,2,0.0,0,Closed,2021-07-14,2022-01-18,56-65,<3L,Poor (300-579),Low (<20%),0,0,77.72,0.0,59582.0,2021,2021-07,0,0,3,Medium Risk
104003,40,53700.0,Self-Employed,658,51.1,Home Loan,4051000.0,10.45,36,East,Kolkata,0,1,0.0,0,Closed,2022-03-30,2023-11-07,36-45,<3L,Fair (580-669),Very High (>50%),0,0,75.44,0.0,131572.0,2022,2022-03,0,0,5,Medium Risk
108096,72,67400.0,Salaried,684,32.0,Home Loan,4446000.0,13.52,180,Central,Bhopal,0,0,0.0,0,Closed,2022-06-12,2023-03-22,65+,<3L,Good (670-739),Moderate (20-36%),0,0,65.96,0.0,57782.0,2022,2022-06,0,0,2,Low Risk
114976,36,14800.0,Salaried,618,8.3,Education Loan,737000.0,14.15,240,West,Ahmedabad,0,6,155500.0,0,Active,2024-06-24,2025-07-24,36-45,<3L,Fair (580-669),Low (<20%),0,0,49.8,21.1,9245.0,2024,2024-06,0,0,4,Medium Risk
114064,31,54450.0,Salaried,539,21.4,Credit Card,20000.0,11.2,24,South,Bengaluru,2,0,11900.0,0,Active,2022-05-12,2023-06-12,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,0.37,59.5,934.0,2022,2022-05,0,0,7,High Risk
107309,27,48500.0,Unemployed,667,42.4,Auto Loan,551000.0,14.62,120,West,Mumbai,1,1,362000.0,2,Delinquent,2024-09-18,2025-07-12,26-35,<3L,Fair (580-669),High (36-50%),1,0,11.36,65.7,8762.0,2024,2024-09,0,0,6,High Risk
100781,42,53600.0,Unemployed,739,32.7,Personal Loan,473000.0,14.93,240,North,Lucknow,1,1,0.0,0,Closed,2021-09-19,2024-02-06,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,8.82,0.0,6204.0,2021,2021-09,0,0,4,Medium Risk
111621,36,28700.0,Salaried,631,24.4,Home Loan,967000.0,13.59,120,North,Delhi,0,1,685000.0,0,Active,2023-05-03,2023-07-19,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,33.69,70.8,14777.0,2023,2023-05,0,0,3,Medium Risk
118747,44,54450.0,Salaried,642,20.0,Home Loan,4217000.0,12.52,12,Central,Nagpur,0,1,0.0,0,Closed,2022-01-03,2023-02-13,36-45,<3L,Fair (580-669),Low (<20%),0,0,77.45,0.0,375702.0,2022,2022-01,0,0,2,Low Risk
103985,43,66900.0,Salaried,739,53.8,Personal Loan,439000.0,12.23,60,South,Bengaluru,0,1,199900.0,76,Default,2021-09-24,2023-03-11,36-45,<3L,Good (670-739),Very High (>50%),1,1,6.56,45.5,9816.0,2021,2021-09,1,0,4,Medium Risk
105510,38,65800.0,Salaried,553,0.9,Home Loan,3128000.0,11.96,120,West,Ahmedabad,0,1,460300.0,0,Active,2022-06-06,2023-10-18,36-45,<3L,Poor (300-579),Low (<20%),0,0,47.54,14.7,44805.0,2022,2022-06,0,0,3,Medium Risk
115181,35,38500.0,Unemployed,716,49.9,Personal Loan,420000.0,9.53,120,East,Kolkata,0,3,254200.0,0,Active,2023-02-12,2025-01-26,26-35,<3L,Good (670-739),High (36-50%),0,0,10.91,60.5,5442.0,2023,2023-02,0,0,4,Medium Risk
115405,44,53600.0,Business Owner,655,36.8,Education Loan,1235000.0,10.34,84,South,Hyderabad,0,1,924800.0,31,Delinquent,2023-11-13,2025-05-07,36-45,<3L,Fair (580-669),High (36-50%),1,0,23.04,74.9,20720.0,2023,2023-11,1,0,4,Medium Risk
114406,48,34100.0,Unemployed,729,45.6,Credit Card,113000.0,13.35,120,East,Bhubaneswar,0,1,12500.0,0,Active,2021-12-06,2023-03-01,46-55,<3L,Good (670-739),High (36-50%),0,0,3.31,11.1,1711.0,2021,2021-12,0,0,3,Medium Risk
118096,57,34300.0,Salaried,513,54.3,Personal Loan,326000.0,13.82,240,East,Bhubaneswar,1,0,79000.0,0,Active,2023-11-15,2026-01-17,56-65,<3L,Poor (300-579),Very High (>50%),0,0,9.5,24.2,4011.0,2023,2023-11,0,0,8,High Risk
117380,39,89300.0,Salaried,639,33.1,Education Loan,1333000.0,10.76,120,South,Hyderabad,0,1,915400.0,89,Default,2024-04-14,2024-12-20,36-45,<3L,Fair (580-669),Moderate (20-36%),1,1,14.93,68.7,18181.0,2024,2024-04,1,0,3,Medium Risk
102796,30,76300.0,Salaried,714,30.3,Personal Loan,457000.0,6.0,120,West,Ahmedabad,1,0,364900.0,0,Active,2023-08-21,2025-01-10,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,5.99,79.8,5074.0,2023,2023-08,0,0,4,Medium Risk
102691,28,94200.0,Unemployed,480,41.5,Business Loan,1147000.0,7.65,240,North,Chandigarh,0,5,378200.0,0,Active,2022-10-02,2024-07-22,26-35,<3L,Poor (300-579),High (36-50%),0,0,12.18,33.0,9346.0,2022,2022-10,0,0,6,High Risk
111868,18,146500.0,Business Owner,593,63.1,Credit Card,181000.0,9.34,60,North,Delhi,1,0,117000.0,20,Delinquent,2021-07-06,2022-07-04,18-25,<3L,Fair (580-669),Very High (>50%),1,0,1.24,64.6,3787.0,2021,2021-07,0,0,7,High Risk
104460,48,30000.0,Salaried,704,37.9,Auto Loan,670000.0,16.21,240,North,Lucknow,0,1,311400.0,0,Active,2023-01-28,2024-01-16,46-55,<3L,Good (670-739),High (36-50%),0,0,22.33,46.5,9427.0,2023,2023-01,0,0,3,Medium Risk
101292,70,43900.0,Business Owner,553,38.5,Education Loan,1052000.0,12.28,12,East,Kolkata,1,4,408200.0,0,Active,2023-08-07,2024-10-09,65+,<3L,Poor (300-579),High (36-50%),0,0,23.96,38.8,93607.0,2023,2023-08,0,0,8,High Risk
106504,24,33100.0,Retired,684,26.8,Auto Loan,413000.0,15.53,120,East,Patna,0,1,110400.0,0,Active,2021-04-16,2022-07-20,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,12.48,26.7,6798.0,2021,2021-04,0,0,2,Low Risk
110472,41,40600.0,Unemployed,657,29.9,Personal Loan,765000.0,17.07,60,West,Ahmedabad,0,0,378800.0,0,Active,2024-08-08,2025-05-17,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,18.84,49.5,19041.0,2024,2024-08,0,0,3,Medium Risk
111372,18,55600.0,Salaried,641,20.6,Auto Loan,1203000.0,17.33,120,South,Hyderabad,0,0,1125100.0,0,Active,2022-03-14,2023-08-06,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,21.64,93.5,21160.0,2022,2022-03,0,0,3,Medium Risk
119015,22,66500.0,Salaried,677,34.6,Business Loan,1530000.0,6.42,180,Central,Nagpur,0,1,713500.0,0,Active,2024-09-01,2026-10-27,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,23.01,46.6,13261.0,2024,2024-09,0,0,2,Low Risk
100926,22,43900.0,Self-Employed,694,41.3,Home Loan,4446000.0,9.18,180,South,Chennai,0,1,4708900.0,0,Active,2022-12-03,2024-12-10,18-25,<3L,Good (670-739),High (36-50%),0,0,101.28,105.9,45572.0,2022,2022-12,0,0,3,Medium Risk
118618,44,67900.0,Business Owner,648,42.7,Personal Loan,631000.0,11.46,84,Central,Bhopal,1,2,426500.0,0,Active,2021-12-22,2023-11-05,36-45,<3L,Fair (580-669),High (36-50%),0,0,9.29,67.6,10957.0,2021,2021-12,0,0,6,High Risk
112028,69,73600.0,Business Owner,702,48.0,Personal Loan,407000.0,9.12,120,South,Hyderabad,0,1,57500.0,40,Delinquent,2024-09-05,2026-09-09,65+,<3L,Good (670-739),High (36-50%),1,0,5.53,14.1,5182.0,2024,2024-09,1,0,3,Medium Risk
106717,53,31200.0,Retired,723,23.8,Home Loan,4004000.0,12.33,12,East,Kolkata,0,1,1071100.0,0,Active,2023-02-14,2024-09-15,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,128.33,26.8,356369.0,2023,2023-02,0,0,2,Low Risk
117357,18,38500.0,Salaried,689,31.5,Personal Loan,377000.0,9.56,24,East,Kolkata,0,2,0.0,0,Closed,2022-12-19,2024-09-10,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,9.79,0.0,17320.0,2022,2022-12,0,0,2,Low Risk
110704,55,45900.0,Salaried,677,29.8,Education Loan,922000.0,20.11,84,East,Patna,0,2,112600.0,0,Active,2024-09-23,2025-01-31,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,20.09,12.2,20535.0,2024,2024-09,0,0,2,Low Risk
105985,59,45600.0,Salaried,652,36.3,Personal Loan,226000.0,14.46,60,South,Bengaluru,1,0,0.0,0,Closed,2022-09-03,2024-02-26,56-65,<3L,Fair (580-669),High (36-50%),0,0,4.96,0.0,5313.0,2022,2022-09,0,0,6,High Risk
118861,40,38700.0,Salaried,625,30.2,Home Loan,1608000.0,12.19,84,East,Kolkata,0,2,1023000.0,11,Delinquent,2022-04-11,2024-02-16,36-45,<3L,Fair (580-669),Moderate (20-36%),1,0,41.55,63.6,28549.0,2022,2022-04,0,0,3,Medium Risk
109640,37,60900.0,Retired,501,14.5,Personal Loan,814000.0,8.38,36,Central,Raipur,1,1,536200.0,30,Delinquent,2021-05-15,2022-10-15,36-45,<3L,Poor (300-579),Low (<20%),1,0,13.37,65.9,25651.0,2021,2021-05,1,0,5,Medium Risk
104263,49,158900.0,Salaried,639,39.0,Auto Loan,901000.0,12.51,48,East,Kolkata,0,2,459300.0,0,Active,2021-06-01,2023-06-24,46-55,<3L,Fair (580-669),High (36-50%),0,0,5.67,51.0,23953.0,2021,2021-06,0,0,4,Medium Risk
106166,33,125700.0,Salaried,584,51.4,Personal Loan,470000.0,9.62,24,Central,Bhopal,1,4,83600.0,0,Active,2021-09-09,2022-07-26,26-35,<3L,Fair (580-669),Very High (>50%),0,0,3.74,17.8,21606.0,2021,2021-09,0,0,8,High Risk
120764,44,17900.0,Salaried,638,18.5,Auto Loan,509000.0,9.59,84,West,Mumbai,2,1,0.0,0,Closed,2022-04-30,2023-06-27,36-45,<3L,Fair (580-669),Low (<20%),0,0,28.44,0.0,8343.0,2022,2022-04,0,0,5,Medium Risk
120451,45,45200.0,Salaried,781,50.0,Home Loan,2728000.0,10.61,48,South,Bengaluru,0,1,1745800.0,0,Active,2021-04-25,2022-02-11,36-45,<3L,Very Good (740-799),High (36-50%),0,0,60.35,64.0,69991.0,2021,2021-04,0,0,2,Low Risk
118820,30,59500.0,Salaried,657,34.9,Home Loan,3690000.0,8.14,48,East,Patna,2,0,2921300.0,0,Active,2023-09-08,2025-05-24,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,62.02,79.2,90326.0,2023,2023-09,0,0,6,High Risk
107353,34,130000.0,Salaried,638,43.8,Home Loan,2596000.0,9.75,84,South,Bengaluru,0,1,1296000.0,25,Delinquent,2021-07-15,2022-12-28,26-35,<3L,Fair (580-669),High (36-50%),1,0,19.97,49.9,42762.0,2021,2021-07,0,0,4,Medium Risk
109110,45,19900.0,Unemployed,712,19.8,Education Loan,1205000.0,8.2,36,South,Hyderabad,1,1,894300.0,87,Delinquent,2024-03-04,2025-02-22,36-45,<3L,Good (670-739),Low (<20%),1,0,60.55,74.2,37872.0,2024,2024-03,1,0,3,Medium Risk
114539,22,47500.0,Self-Employed,610,63.0,Credit Card,167000.0,10.33,24,South,Bengaluru,0,0,46700.0,0,Active,2022-06-01,2024-02-28,18-25,<3L,Fair (580-669),Very High (>50%),0,0,3.52,28.0,7732.0,2022,2022-06,0,0,5,Medium Risk
120298,65,61900.0,Salaried,753,17.2,Home Loan,3190000.0,13.28,120,West,Ahmedabad,0,2,2576700.0,18,Delinquent,2022-01-21,2023-04-21,56-65,<3L,Very Good (740-799),Low (<20%),1,0,51.53,80.8,48158.0,2022,2022-01,0,0,0,Low Risk
111158,38,36400.0,Salaried,539,36.5,Business Loan,1904000.0,16.8,48,West,Pune,1,1,1257100.0,0,Active,2022-11-21,2023-03-12,36-45,<3L,Poor (300-579),High (36-50%),0,0,52.31,66.0,54743.0,2022,2022-11,0,0,7,High Risk
117220,26,58500.0,Self-Employed,581,46.6,Education Loan,640000.0,14.08,36,North,Delhi,0,0,329300.0,0,Active,2024-09-27,2025-07-21,26-35,<3L,Fair (580-669),High (36-50%),0,0,10.94,51.5,21899.0,2024,2024-09,0,0,4,Medium Risk
112162,48,81000.0,Retired,546,13.7,Personal Loan,214000.0,8.3,24,South,Bengaluru,0,1,151400.0,0,Active,2024-04-25,2025-05-09,46-55,<3L,Poor (300-579),Low (<20%),0,0,2.64,70.7,9708.0,2024,2024-04,0,0,3,Medium Risk
121400,47,89500.0,Self-Employed,577,47.9,Personal Loan,332000.0,11.25,48,North,Delhi,2,1,160800.0,0,Active,2023-05-04,2023-12-04,46-55,<3L,Poor (300-579),High (36-50%),0,0,3.71,48.4,8621.0,2023,2023-05,0,0,8,High Risk
106225,46,21800.0,Salaried,654,27.8,Personal Loan,387000.0,15.64,120,South,Hyderabad,3,1,325200.0,0,Active,2024-11-03,2025-12-07,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,17.75,84.0,6396.0,2024,2024-11,0,0,6,High Risk
101650,71,115600.0,Salaried,683,16.8,Personal Loan,303000.0,12.17,84,North,Lucknow,0,5,191800.0,0,Active,2022-11-03,2024-04-27,65+,<3L,Good (670-739),Low (<20%),0,0,2.62,63.3,5376.0,2022,2022-11,0,0,2,Low Risk
102544,36,48600.0,Salaried,622,44.2,Auto Loan,505000.0,11.77,48,Central,Bhopal,1,1,0.0,0,Closed,2022-04-27,2023-07-19,36-45,<3L,Fair (580-669),High (36-50%),0,0,10.39,0.0,13242.0,2022,2022-04,0,0,6,High Risk
110998,54,66500.0,Salaried,846,21.6,Auto Loan,437000.0,12.57,36,East,Kolkata,0,2,191400.0,0,Active,2024-10-15,2025-01-03,46-55,<3L,Excellent (800-900),Moderate (20-36%),0,0,6.57,43.8,14634.0,2024,2024-10,0,0,1,Low Risk
111398,30,41900.0,Salaried,569,58.2,Home Loan,1238000.0,6.0,36,Central,Bhopal,0,1,844600.0,56,Delinquent,2021-07-24,2022-01-30,26-35,<3L,Poor (300-579),Very High (>50%),1,0,29.55,68.2,37662.0,2021,2021-07,1,0,6,High Risk
111374,37,112000.0,Self-Employed,413,36.6,Home Loan,2970000.0,11.42,12,East,Patna,0,1,2053200.0,0,Active,2021-10-02,2022-03-18,36-45,<3L,Poor (300-579),High (36-50%),0,0,26.52,69.1,263076.0,2021,2021-10,0,0,5,Medium Risk
118422,38,94500.0,Salaried,688,41.1,Auto Loan,836000.0,13.98,84,West,Mumbai,0,1,676600.0,0,Active,2021-01-09,2022-12-09,36-45,<3L,Good (670-739),High (36-50%),0,0,8.85,80.9,15657.0,2021,2021-01,0,0,3,Medium Risk
103770,33,38600.0,Self-Employed,463,46.0,Personal Loan,559000.0,11.94,24,Central,Bhopal,1,1,444800.0,0,Active,2021-03-11,2023-03-24,26-35,<3L,Poor (300-579),High (36-50%),0,0,14.48,79.6,26298.0,2021,2021-03,0,0,7,High Risk
107047,40,27300.0,Self-Employed,844,37.3,Personal Loan,454000.0,12.38,24,North,Lucknow,1,0,344300.0,0,Active,2023-10-13,2024-07-09,36-45,<3L,Excellent (800-900),High (36-50%),0,0,16.63,75.8,21452.0,2023,2023-10,0,0,4,Medium Risk
119235,42,43800.0,Salaried,700,45.8,Auto Loan,354000.0,12.97,120,North,Delhi,0,2,106200.0,0,Active,2024-10-30,2026-06-30,36-45,<3L,Good (670-739),High (36-50%),0,0,8.08,30.0,5279.0,2024,2024-10,0,0,3,Medium Risk
120741,20,71400.0,Business Owner,690,35.8,Business Loan,1540000.0,14.32,240,North,Chandigarh,0,2,0.0,0,Closed,2021-12-27,2022-09-29,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,21.57,0.0,19509.0,2021,2021-12,0,0,2,Low Risk
104778,54,50300.0,Salaried,651,36.7,Auto Loan,785000.0,13.0,240,Central,Bhopal,0,2,284800.0,0,Active,2021-04-28,2021-06-29,46-55,<3L,Fair (580-669),High (36-50%),0,0,15.61,36.3,9197.0,2021,2021-04,0,0,4,Medium Risk
101313,57,35900.0,Self-Employed,602,55.7,Auto Loan,1063000.0,14.01,60,South,Hyderabad,0,2,368100.0,3,Delinquent,2021-12-18,2022-10-13,56-65,<3L,Fair (580-669),Very High (>50%),1,0,29.61,34.6,24740.0,2021,2021-12,0,0,5,Medium Risk
105327,34,69200.0,Salaried,687,37.3,Personal Loan,156000.0,13.05,12,East,Bhubaneswar,2,4,130700.0,0,Active,2021-10-07,2023-08-29,26-35,<3L,Good (670-739),High (36-50%),0,0,2.25,83.8,13937.0,2021,2021-10,0,0,7,High Risk
119578,48,181200.0,Retired,588,55.5,Personal Loan,85000.0,8.53,180,Central,Bhopal,0,1,9700.0,0,Active,2021-04-15,2021-09-21,46-55,<3L,Fair (580-669),Very High (>50%),0,0,0.47,11.4,839.0,2021,2021-04,0,0,5,Medium Risk
111239,42,52800.0,Business Owner,654,27.6,Home Loan,4446000.0,15.78,240,North,Delhi,1,1,630600.0,0,Active,2024-12-02,2025-08-30,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,84.2,14.2,61123.0,2024,2024-12,0,0,5,Medium Risk
109602,55,44500.0,Self-Employed,733,43.8,Education Loan,661000.0,13.58,12,North,Chandigarh,0,1,0.0,0,Closed,2022-01-03,2024-03-04,46-55,<3L,Good (670-739),High (36-50%),0,0,14.85,0.0,59219.0,2022,2022-01,0,0,3,Medium Risk
112960,25,89600.0,Salaried,666,22.9,Education Loan,566000.0,14.2,180,South,Chennai,0,0,356900.0,0,Active,2022-08-09,2024-01-20,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,6.32,63.1,7614.0,2022,2022-08,0,0,3,Medium Risk
104780,18,50400.0,Self-Employed,643,31.4,Auto Loan,958000.0,6.0,180,North,Chandigarh,0,4,152200.0,0,Active,2022-01-10,2022-08-24,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,19.01,15.9,8084.0,2022,2022-01,0,0,4,Medium Risk
106023,70,35000.0,Salaried,691,21.1,Home Loan,4446000.0,10.0,120,West,Ahmedabad,0,3,1601600.0,0,Active,2023-04-11,2024-04-29,65+,<3L,Good (670-739),Moderate (20-36%),0,0,127.03,36.0,58754.0,2023,2023-04,0,0,3,Medium Risk
116842,52,18500.0,Salaried,721,27.0,Auto Loan,701000.0,9.15,36,North,Delhi,2,4,297600.0,0,Active,2022-03-22,2023-05-22,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,37.89,42.5,22341.0,2022,2022-03,0,0,6,High Risk
